train_ID,train_type,starting_s,starting_s_ID,from_s,from_s_ID,to_s,to_s_ID,from_s_time,to_s_time,travel_time,boarding_passg at departure station,deboarding_passg at departure station,passg_number in the train,deboarding_passg at arrival station,number_passg at the arrival station,from_s_lat,from_s_long,to_s_lat,to_s_long
1515,ICE,Hamburg-Altona,8002553,Erlangen,8001844,Nürnberg Hbf,8000284,21:09:00,21:24:00,0 days 00:15:00.000000000,1,28,69,31,38,49.589674,11.011961,49.445582,11.082532
1515,ICE,Hamburg-Altona,8002553,Nürnberg Hbf,8000284,Ingolstadt Hbf,8000183,21:28:00,21:59:00,0 days 00:31:00.000000000,4,31,42,37,5,49.445582,11.082532,48.744398,11.43679
1515,ICE,Hamburg-Altona,8002553,Ingolstadt Hbf,8000183,München Hbf,8000261,21:59:00,22:39:00,0 days 00:40:00.000000000,0,37,5,91,-86,48.744398,11.43679,48.144338,11.554824
173,EC,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Hbf,8002549,06:36:00,06:48:00,0 days 00:12:00.000000000,10,0,10,0,10,53.57916,9.8745558,53.558085,10.011979
173,EC,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Hamburg-Bergedorf,8002554,06:48:00,07:00:00,0 days 00:12:00.000000000,47,0,57,0,57,53.558085,10.011979,53.485984,10.216255
173,EC,Hamburg-Altona,8002553,Hamburg-Bergedorf,8002554,Büchen,8000058,07:00:00,07:18:00,0 days 00:18:00.000000000,18,0,75,0,75,53.485984,10.216255,49.524135,9.325034
173,EC,Hamburg-Altona,8002553,Büchen,8000058,Ludwigslust,8010216,07:18:00,07:44:00,0 days 00:26:00.000000000,12,0,87,0,87,49.524135,9.325034,53.324491,11.496924
173,EC,Hamburg-Altona,8002553,Ludwigslust,8010216,Wittenberge,8010382,07:44:00,08:03:00,0 days 00:19:00.000000000,24,0,111,0,111,53.324491,11.496924,52.99500379999999,11.752484
173,EC,Hamburg-Altona,8002553,Wittenberge,8010382,Berlin-Spandau,8010404,08:03:00,08:44:00,0 days 00:41:00.000000000,19,0,130,5,125,52.99500379999999,11.752484,52.535188,13.200296
173,EC,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,08:46:00,08:55:00,0 days 00:09:00.000000000,5,5,130,37,93,52.535188,13.200296,52.525084,13.369402
173,EC,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,09:04:00,09:08:00,0 days 00:04:00.000000000,161,37,254,1,253,52.525084,13.369402,52.475619,13.365568
173,EC,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Dresden Hbf,8010085,09:10:00,10:56:00,0 days 01:46:00.000000000,15,1,268,128,140,52.475619,13.365568,51.040503,13.731419
173,EC,Hamburg-Altona,8002553,Dresden Hbf,8010085,Bad Schandau,8010022,11:08:00,11:36:00,0 days 00:28:00.000000000,30,128,170,5,165,51.040503,13.731419,50.920741,14.153571
173,EC,Hamburg-Altona,8002553,Bad Schandau,8010022,Decin hl.n.,5400003,11:36:00,11:53:00,0 days 00:17:00.000000000,0,5,165,1,164,50.920741,14.153571,50.773569,14.200719
173,EC,Hamburg-Altona,8002553,Decin hl.n.,5400003,Usti nad Labem hl.n.,5400019,11:53:00,12:11:00,0 days 00:18:00.000000000,0,1,164,3,161,50.773569,14.200719,50.659866,14.044704
173,EC,Hamburg-Altona,8002553,Usti nad Labem hl.n.,5400019,Praha hl.n.,5400014,12:11:00,13:27:00,0 days 01:16:00.000000000,0,3,161,123,38,50.659866,14.044704,50.083186,14.435292
173,EC,Hamburg-Altona,8002553,Praha hl.n.,5400014,Kolin(CZ),5400022,13:27:00,14:26:00,0 days 00:59:00.000000000,0,123,38,1,37,50.083186,14.435292,50.027329,15.202728
173,EC,Hamburg-Altona,8002553,Kolin(CZ),5400022,Brno hl.n.,5400001,14:26:00,16:20:00,0 days 01:54:00.000000000,0,1,37,8,29,50.027329,15.202728,49.190837,16.612648
173,EC,Hamburg-Altona,8002553,Brno hl.n.,5400001,Breclav,5400202,16:20:00,16:52:00,0 days 00:32:00.000000000,0,8,29,6,23,49.190837,16.612648,48.75313999999999,16.882516799999962
173,EC,Hamburg-Altona,8002553,Breclav,5400202,Bratislava hl.st.,5600207,16:52:00,17:50:00,0 days 00:58:00.000000000,0,6,23,12,11,48.75313999999999,16.882516799999962,48.158253,17.106082999999998
173,EC,Hamburg-Altona,8002553,Bratislava hl.st.,5600207,Nove Zamky,5600025,17:50:00,18:44:00,0 days 00:54:00.000000000,0,12,11,7,4,48.158253,17.106082999999998,47.98816400000001,18.15711
173,EC,Hamburg-Altona,8002553,Nove Zamky,5600025,Budapest-Keleti,5500003,18:44:00,20:35:00,0 days 01:51:00.000000000,0,7,4,18,-14,47.98816400000001,18.15711,47.500312,19.084027
177,EC,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Hbf,8002549,12:39:00,12:51:00,0 days 00:12:00.000000000,10,0,10,0,10,53.57916,9.8745558,53.558085,10.011979
177,EC,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Büchen,8000058,12:51:00,13:16:00,0 days 00:25:00.000000000,48,0,58,0,58,53.558085,10.011979,49.524135,9.325034
177,EC,Hamburg-Altona,8002553,Büchen,8000058,Ludwigslust,8010216,13:16:00,13:41:00,0 days 00:25:00.000000000,31,0,89,4,85,49.524135,9.325034,53.324491,11.496924
177,EC,Hamburg-Altona,8002553,Ludwigslust,8010216,Wittenberge,8010382,13:43:00,14:00:00,0 days 00:17:00.000000000,14,4,99,24,75,53.324491,11.496924,52.99500379999999,11.752484
177,EC,Hamburg-Altona,8002553,Wittenberge,8010382,Berlin-Spandau,8010404,14:02:00,14:44:00,0 days 00:42:00.000000000,4,24,79,7,72,52.99500379999999,11.752484,52.535188,13.200296
177,EC,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,14:46:00,14:55:00,0 days 00:09:00.000000000,1,7,73,36,37,52.535188,13.200296,52.525084,13.369402
177,EC,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,15:04:00,15:08:00,0 days 00:04:00.000000000,68,36,105,5,100,52.525084,13.369402,52.475619,13.365568
177,EC,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Dresden Hbf,8010085,15:10:00,16:56:00,0 days 01:46:00.000000000,15,5,115,99,16,52.475619,13.365568,51.040503,13.731419
177,EC,Hamburg-Altona,8002553,Dresden Hbf,8010085,Bad Schandau,8010022,17:08:00,17:36:00,0 days 00:28:00.000000000,3,99,19,2,17,51.040503,13.731419,50.920741,14.153571
177,EC,Hamburg-Altona,8002553,Bad Schandau,8010022,Decin hl.n.,5400003,17:36:00,17:53:00,0 days 00:17:00.000000000,0,2,17,1,16,50.920741,14.153571,50.773569,14.200719
177,EC,Hamburg-Altona,8002553,Decin hl.n.,5400003,Usti nad Labem hl.n.,5400019,17:53:00,18:11:00,0 days 00:18:00.000000000,0,1,16,3,13,50.773569,14.200719,50.659866,14.044704
177,EC,Hamburg-Altona,8002553,Usti nad Labem hl.n.,5400019,Praha-Holesovice,5400201,18:11:00,19:17:00,0 days 01:06:00.000000000,0,3,13,1,12,50.659866,14.044704,50.100518,14.450032
177,EC,Hamburg-Altona,8002553,Praha-Holesovice,5400201,Praha hl.n.,5400014,19:17:00,19:27:00,0 days 00:10:00.000000000,0,1,12,44,-32,50.100518,14.450032,50.083186,14.435292
179,EC,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,14:37:00,14:45:00,0 days 00:08:00.000000000,8,0,8,0,8,53.57916,9.8745558,53.560754,9.991047
179,EC,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,14:45:00,14:51:00,0 days 00:06:00.000000000,1,0,9,0,9,53.560754,9.991047,53.558085,10.011979
179,EC,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Büchen,8000058,14:51:00,15:17:00,0 days 00:26:00.000000000,66,0,75,0,75,53.558085,10.011979,49.524135,9.325034
179,EC,Hamburg-Altona,8002553,Büchen,8000058,Ludwigslust,8010216,15:17:00,15:42:00,0 days 00:25:00.000000000,14,0,89,2,87,49.524135,9.325034,53.324491,11.496924
179,EC,Hamburg-Altona,8002553,Ludwigslust,8010216,Wittenberge,8010382,15:44:00,16:01:00,0 days 00:17:00.000000000,8,2,95,10,85,53.324491,11.496924,52.99500379999999,11.752484
179,EC,Hamburg-Altona,8002553,Wittenberge,8010382,Berlin-Spandau,8010404,16:01:00,16:44:00,0 days 00:43:00.000000000,0,10,85,7,78,52.99500379999999,11.752484,52.535188,13.200296
179,EC,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,16:46:00,16:55:00,0 days 00:09:00.000000000,3,7,81,48,33,52.535188,13.200296,52.525084,13.369402
179,EC,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,17:04:00,17:08:00,0 days 00:04:00.000000000,81,48,114,6,108,52.525084,13.369402,52.475619,13.365568
179,EC,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Dresden Hbf,8010085,17:10:00,18:56:00,0 days 01:46:00.000000000,11,6,119,85,34,52.475619,13.365568,51.040503,13.731419
179,EC,Hamburg-Altona,8002553,Dresden Hbf,8010085,Bad Schandau,8010022,19:08:00,19:36:00,0 days 00:28:00.000000000,15,85,49,7,42,51.040503,13.731419,50.920741,14.153571
179,EC,Hamburg-Altona,8002553,Bad Schandau,8010022,Praha-Holesovice,5400201,19:36:00,21:17:00,0 days 01:41:00.000000000,0,7,42,1,41,50.920741,14.153571,50.100518,14.450032
179,EC,Hamburg-Altona,8002553,Praha-Holesovice,5400201,Praha hl.n.,5400014,21:17:00,21:27:00,0 days 00:10:00.000000000,0,1,41,54,-13,50.100518,14.450032,50.083186,14.435292
1517,ICE,Hamburg-Altona,8002553,Nürnberg Hbf,8000284,Ingolstadt Hbf,8000183,00:23:00,00:53:00,0 days 00:30:00.000000000,5,7,-2,8,-10,49.445582,11.082532,48.744398,11.43679
1517,ICE,Hamburg-Altona,8002553,Ingolstadt Hbf,8000183,München Hbf,8000261,00:53:00,01:31:00,0 days 00:38:00.000000000,0,8,-10,55,-65,48.744398,11.43679,48.144338,11.554824
1517,ICE,Hamburg-Altona,8002553,München Hbf,8000261,Hamburg-Altona,8002553,01:31:00,16:18:00,0 days 14:47:00.000000000,0,55,-65,0,-65,48.144338,11.554824,53.57916,9.8745558
1517,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,16:18:00,16:26:00,0 days 00:08:00.000000000,8,0,-57,0,-57,53.57916,9.8745558,53.560754,9.991047
1517,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,16:26:00,16:36:00,0 days 00:10:00.000000000,13,0,-44,0,-44,53.560754,9.991047,53.558085,10.011979
1517,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,16:36:00,18:08:00,0 days 01:32:00.000000000,88,0,44,25,19,53.558085,10.011979,52.535188,13.200296
1517,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,18:08:00,18:19:00,0 days 00:11:00.000000000,0,25,19,67,-48,52.535188,13.200296,52.525084,13.369402
1517,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,18:27:00,18:32:00,0 days 00:05:00.000000000,37,67,-11,11,-22,52.525084,13.369402,52.475619,13.365568
1517,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,18:34:00,19:07:00,0 days 00:33:00.000000000,6,11,-16,1,-17,52.475619,13.365568,51.8739831,12.627965899999936
1517,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Bitterfeld,8010050,19:07:00,19:24:00,0 days 00:17:00.000000000,0,1,-17,6,-23,51.8739831,12.627965899999936,51.626533,12.313306
1517,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,19:24:00,19:48:00,0 days 00:24:00.000000000,0,6,-23,34,-57,51.626533,12.313306,51.34476,12.380221
1517,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Naumburg(Saale)Hbf,8010240,20:00:00,20:51:00,0 days 00:51:00.000000000,26,34,-31,0,-31,51.34476,12.380221,51.162743,11.796733
1517,ICE,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Jena Paradies,8011956,20:51:00,21:17:00,0 days 00:26:00.000000000,5,0,-26,6,-32,51.162743,11.796733,50.924955,11.5875
1517,ICE,Hamburg-Altona,8002553,Jena Paradies,8011956,Saalfeld(Saale),8010309,21:21:00,21:54:00,0 days 00:33:00.000000000,4,6,-28,3,-31,50.924955,11.5875,50.649274,11.36615
1517,ICE,Hamburg-Altona,8002553,Saalfeld(Saale),8010309,Lichtenfels,8000228,21:56:00,22:57:00,0 days 01:01:00.000000000,2,3,-29,4,-33,50.649274,11.36615,50.1432937,11.063038699999998
1517,ICE,Hamburg-Altona,8002553,Lichtenfels,8000228,Bamberg,8000025,22:57:00,23:15:00,0 days 00:18:00.000000000,0,4,-33,12,-45,50.1432937,11.063038699999998,49.8988135,10.902763600000071
1517,ICE,Hamburg-Altona,8002553,Bamberg,8000025,Erlangen,8001844,23:15:00,23:57:00,0 days 00:42:00.000000000,0,12,-45,13,-58,49.8988135,10.902763600000071,49.589674,11.011961
1717,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,17:20:00,17:29:00,0 days 00:09:00.000000000,1,13,-12,0,-12,53.57916,9.8745558,53.560754,9.991047
1717,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,17:29:00,17:35:00,0 days 00:06:00.000000000,8,0,-4,0,-4,53.560754,9.991047,53.558085,10.011979
1717,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Ludwigslust,8010216,17:35:00,18:19:00,0 days 00:44:00.000000000,64,0,60,4,56,53.558085,10.011979,53.324491,11.496924
1717,ICE,Hamburg-Altona,8002553,Ludwigslust,8010216,Berlin-Spandau,8010404,18:21:00,19:11:00,0 days 00:50:00.000000000,14,4,70,2,68,53.324491,11.496924,52.535188,13.200296
1717,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,19:11:00,19:22:00,0 days 00:11:00.000000000,0,2,68,46,22,52.535188,13.200296,52.525084,13.369402
1717,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,19:27:00,19:32:00,0 days 00:05:00.000000000,55,46,77,16,61,52.525084,13.369402,52.475619,13.365568
1717,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Bitterfeld,8010050,19:34:00,20:24:00,0 days 00:50:00.000000000,3,16,64,10,54,52.475619,13.365568,51.626533,12.313306
1717,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,20:24:00,20:43:00,0 days 00:19:00.000000000,0,10,54,41,13,51.626533,12.313306,51.34476,12.380221
1717,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Erfurt Hbf,8010101,20:51:00,21:37:00,0 days 00:46:00.000000000,19,41,32,46,-14,51.34476,12.380221,50.97250800000001,11.038025
1717,ICE,Hamburg-Altona,8002553,Erfurt Hbf,8010101,Gotha,8010136,21:37:00,21:52:00,0 days 00:15:00.000000000,0,46,-14,14,-28,50.97250800000001,11.038025,50.946919,10.709288
1717,ICE,Hamburg-Altona,8002553,Gotha,8010136,Eisenach,8010097,21:52:00,22:10:00,0 days 00:18:00.000000000,0,14,-28,18,-46,50.946919,10.709288,50.979572,10.314687
903,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,18:19:00,18:28:00,0 days 00:09:00.000000000,20,0,20,0,20,53.57916,9.8745558,53.560754,9.991047
903,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,18:28:00,18:36:00,0 days 00:08:00.000000000,11,0,31,0,31,53.560754,9.991047,53.558085,10.011979
903,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,18:36:00,20:08:00,0 days 01:32:00.000000000,133,0,164,13,151,53.558085,10.011979,52.535188,13.200296
903,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,20:10:00,20:19:00,0 days 00:09:00.000000000,2,13,153,122,31,52.535188,13.200296,52.525084,13.369402
903,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,20:27:00,20:32:00,0 days 00:05:00.000000000,111,122,142,25,117,52.525084,13.369402,52.475619,13.365568
903,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Bitterfeld,8010050,20:34:00,21:24:00,0 days 00:50:00.000000000,9,25,126,35,91,52.475619,13.365568,51.626533,12.313306
903,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,21:24:00,21:43:00,0 days 00:19:00.000000000,0,35,91,129,-38,51.626533,12.313306,51.34476,12.380221
805,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,19:21:00,19:29:00,0 days 00:08:00.000000000,17,0,17,0,17,53.57916,9.8745558,53.560754,9.991047
805,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,19:29:00,19:38:00,0 days 00:09:00.000000000,22,0,39,0,39,53.560754,9.991047,53.558085,10.011979
805,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,19:38:00,21:10:00,0 days 01:32:00.000000000,153,0,192,6,186,53.558085,10.011979,52.535188,13.200296
805,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,21:12:00,21:21:00,0 days 00:09:00.000000000,1,6,187,81,106,52.535188,13.200296,52.525084,13.369402
805,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,21:30:00,21:35:00,0 days 00:05:00.000000000,48,81,154,20,134,52.525084,13.369402,52.475619,13.365568
805,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,21:37:00,22:10:00,0 days 00:33:00.000000000,7,20,141,4,137,52.475619,13.365568,51.8739831,12.627965899999936
805,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Bitterfeld,8010050,22:12:00,22:27:00,0 days 00:15:00.000000000,1,4,138,29,109,51.8739831,12.627965899999936,51.626533,12.313306
805,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,22:27:00,22:48:00,0 days 00:21:00.000000000,0,29,109,126,-17,51.626533,12.313306,51.34476,12.380221
1701,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,20:20:00,20:28:00,0 days 00:08:00.000000000,9,0,9,0,9,53.57916,9.8745558,53.560754,9.991047
1701,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,20:28:00,20:36:00,0 days 00:08:00.000000000,9,0,18,0,18,53.560754,9.991047,53.558085,10.011979
1701,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,20:36:00,22:08:00,0 days 01:32:00.000000000,37,0,55,9,46,53.558085,10.011979,52.535188,13.200296
1701,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,22:10:00,22:19:00,0 days 00:09:00.000000000,1,9,47,77,-30,52.535188,13.200296,52.525084,13.369402
1701,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,22:27:00,22:32:00,0 days 00:05:00.000000000,1,77,-29,17,-46,52.525084,13.369402,52.475619,13.365568
471,EN,Hamburg-Altona,8002553,Halle(Saale)Hbf,8010159,Naumburg(Saale)Hbf,8010240,00:22:00,00:51:00,0 days 00:29:00.000000000,21,2,19,0,19,51.477226,11.987684,51.162743,11.796733
471,EN,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Erfurt Hbf,8010101,00:51:00,01:28:00,0 days 00:37:00.000000000,1,0,20,3,17,51.162743,11.796733,50.97250800000001,11.038025
471,EN,Hamburg-Altona,8002553,Erfurt Hbf,8010101,Fulda,8000115,01:30:00,03:00:00,0 days 01:30:00.000000000,7,3,24,0,24,50.97250800000001,11.038025,50.55581,9.680845
471,EN,Hamburg-Altona,8002553,Fulda,8000115,Frankfurt(Main)Süd,8002041,03:00:00,03:59:00,0 days 00:59:00.000000000,1,0,25,20,5,50.55581,9.680845,50.103757,8.688932000000001
471,EN,Hamburg-Altona,8002553,Frankfurt(Main)Süd,8002041,Mannheim Hbf,8000244,03:59:00,04:40:00,0 days 00:41:00.000000000,0,20,5,14,-9,50.103757,8.688932000000001,49.4874592,8.4660395
471,EN,Hamburg-Altona,8002553,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,04:40:00,05:07:00,0 days 00:27:00.000000000,0,14,-9,15,-24,49.4874592,8.4660395,48.99316500000001,8.400514
471,EN,Hamburg-Altona,8002553,Karlsruhe Hbf,8000191,Baden-Baden,8000774,05:09:00,05:27:00,0 days 00:18:00.000000000,1,15,-23,4,-27,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
471,EN,Hamburg-Altona,8002553,Baden-Baden,8000774,Offenburg,8000290,05:27:00,05:45:00,0 days 00:18:00.000000000,0,4,-27,15,-42,48.76564000000001,8.228524200000036,48.473451,7.949802
471,EN,Hamburg-Altona,8002553,Offenburg,8000290,Freiburg(Brsg)Hbf,8000107,05:45:00,06:20:00,0 days 00:35:00.000000000,0,15,-42,22,-64,48.473451,7.949802,47.997648,7.842164
471,EN,Hamburg-Altona,8002553,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,06:22:00,07:06:00,0 days 00:44:00.000000000,1,22,-63,18,-81,47.997648,7.842164,47.567358,7.607066
471,EN,Hamburg-Altona,8002553,Basel Bad Bf,8000026,Hamburg Dammtor,8002548,07:06:00,20:45:00,0 days 13:39:00.000000000,0,18,-81,0,-81,47.567358,7.607066,53.560754,9.991047
471,EN,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,20:45:00,20:52:00,0 days 00:07:00.000000000,10,0,-71,0,-71,53.560754,9.991047,53.558085,10.011979
471,EN,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,20:52:00,22:39:00,0 days 01:47:00.000000000,16,0,-55,1,-56,53.558085,10.011979,52.535188,13.200296
471,EN,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,22:41:00,22:59:00,0 days 00:18:00.000000000,6,1,-50,0,-50,52.535188,13.200296,52.525084,13.369402
471,EN,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,22:59:00,23:07:00,0 days 00:08:00.000000000,150,0,100,0,100,52.525084,13.369402,52.475619,13.365568
707,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,11:21:00,11:29:00,0 days 00:08:00.000000000,35,0,35,0,35,53.57916,9.8745558,53.560754,9.991047
707,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,11:29:00,11:38:00,0 days 00:09:00.000000000,25,0,60,0,60,53.560754,9.991047,53.558085,10.011979
707,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,11:38:00,13:10:00,0 days 01:32:00.000000000,152,0,212,16,196,53.558085,10.011979,52.535188,13.200296
707,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,13:12:00,13:20:00,0 days 00:08:00.000000000,1,16,197,193,4,52.535188,13.200296,52.525084,13.369402
707,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,13:20:00,13:29:00,0 days 00:09:00.000000000,0,193,4,41,-37,52.525084,13.369402,52.475619,13.365568
901,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,12:21:00,12:29:00,0 days 00:08:00.000000000,32,0,32,0,32,53.57916,9.8745558,53.560754,9.991047
901,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,12:29:00,12:36:00,0 days 00:07:00.000000000,23,0,55,0,55,53.560754,9.991047,53.558085,10.011979
901,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,12:36:00,14:08:00,0 days 01:32:00.000000000,170,0,225,17,208,53.558085,10.011979,52.535188,13.200296
901,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,14:10:00,14:19:00,0 days 00:09:00.000000000,3,17,211,197,14,52.535188,13.200296,52.525084,13.369402
901,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,14:19:00,14:28:00,0 days 00:09:00.000000000,0,197,14,42,-28,52.525084,13.369402,52.475619,13.365568
2321,IC,Hamburg-Altona,8002553,Frankfurt(Main)Hbf,8000105,Hamburg-Altona,8002553,00:13:00,17:30:00,0 days 17:17:00.000000000,0,4,-4,0,-4,50.106529,8.662162,53.57916,9.8745558
2321,IC,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,17:30:00,17:38:00,0 days 00:08:00.000000000,11,0,7,0,7,53.57916,9.8745558,53.560754,9.991047
2321,IC,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,17:38:00,17:46:00,0 days 00:08:00.000000000,4,0,11,0,11,53.560754,9.991047,53.558085,10.011979
2321,IC,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Bremen Hbf,8000050,17:46:00,18:41:00,0 days 00:55:00.000000000,60,0,71,24,47,53.558085,10.011979,53.08234399999999,8.812895
